,key,district_id,structure_type_id,land_use_id,area_size
12899,101000401000000,1,3,10,12692.6
12900,101006031000000,1,1,21,40074.12
12901,2101860681000000,10,10,10,27969.08
12902,101000221000000,1,1,21,12646.78
12903,101000391000000,1,1,10,16815.21
12904,800270011003700,5,18,100,13129.5
12905,800270011006200,5,18,100,20097.03
12906,101000381000200,1,1,10,4590.82
12907,101000351000000,1,1,10,11576.73
12908,101000081000000,1,17,50,12193.72
12909,101000091000000,1,17,50,22470.71
12910,100980261000000,1,1,21,9938.47
12911,1601330551000400,9,18,100,68884.34
12912,1601300041000200,9,10,70,30632.97
12913,1601300041000300,9,15,21,28295.13
12914,1501236031000200,9,18,50,37907.95
12915,1601300121000100,9,12,10,18207.87
12916,1601300121000200,9,8,10,16272.52
12917,1601308021000000,9,0,110,3162.84
12918,1601300131000100,9,4,10,36935.47
12919,1601300031000000,9,4,10,4809.15
12920,1601330551000200,9,18,50,22817.53
12921,1601330571000000,9,11,10,6879.52
12922,1601330591000000,9,11,10,11488.89
12923,1601330601000000,9,11,10,16755.33
12924,800270021003700,5,18,100,74947.71
12925,1601330541000400,9,17,50,7655.08
12926,1501276021000300,9,15,40,35882.89
12927,1601330581000000,9,11,10,16534.31
12928,1501230441000000,9,10,10,16165.64
12929,1601330621000000,9,11,10,15304.61
12930,1601330561000300,9,18,100,15859.42
12931,1501236031000500,9,18,100,114144.61
12932,1501261881000100,9,18,100,9983.03
12933,1601320071000000,9,17,80,794.2
12934,1601320111000000,9,2,10,4762.23
12935,1601320101000000,9,17,50,2944.46
12936,1501236041000000,9,10,10,10777.93
12937,101000301000000,1,3,10,11759.23
12938,1501236031001000,9,18,150,127666.83
12939,1501236021000100,9,5,10,14075.07
12940,1501236011000000,9,12,10,27028.04
12941,1501230161000000,9,2,10,14784.32
12942,1501230171000000,9,6,10,12959.1
12943,1501230321000000,9,10,10,6883.11
12944,800270011006300,5,18,100,18233.77
12945,1501236051000100,9,12,10,6368.0
12946,800270061003400,5,18,100,40889.52
12947,800270061003500,5,18,100,44992.83
12948,800277761000300,5,15,60,16935.55
12949,800277731000000,5,18,160,119885.04
12950,200026521000000,1,3,10,52756.4
12951,200010941000200,1,1,21,8264.3
12952,200020811000000,1,1,10,20039.04
12953,200030951000000,1,17,50,12785.52
12954,200035061000000,1,17,80,1208.27
12955,200030981000000,1,3,21,18079.4
12956,700210681000100,4,1,10,17315.02
12957,2301910701000000,10,10,10,18795.13
12958,800270021002600,5,18,100,18661.22
12959,800270021002300,5,18,100,18105.33
12960,101000271000000,1,18,130,5231.66
12961,800270041000100,5,18,100,60094.38
12962,800270041001100,5,18,100,69710.67
12963,800270041001800,5,18,100,50341.75
12964,800270021000800,5,18,172,26615.6
12965,1901670271000000,3,10,10,20047.37
12966,800270021002900,5,18,100,49112.47
12967,800270021001600,5,18,100,56682.94
12968,800270011006600,5,18,100,17476.73
12969,101000431000000,1,18,130,4521.15
12970,800270021001000,5,18,100,30180.66
12971,800270021002100,5,18,100,16108.93
12972,800270021003100,5,0,110,1691.41
12973,800270011003400,5,18,100,15664.78
12974,800270021002000,5,18,100,30904.67
12975,800270011006800,5,18,100,26381.83
12976,800270011002700,5,18,100,34969.73
12977,800270011006500,5,18,100,38214.0
12978,2301920531000000,10,10,10,17176.87
12979,800270021003000,5,18,100,33067.07
12980,800270011003800,5,18,100,26915.0
12981,800270011003500,5,18,100,15062.9
12982,800270011002500,5,18,100,11867.02
12983,800270011002600,5,18,100,6294.54
12984,800270011002800,5,18,100,50911.14
12985,101030591000000,1,16,40,1852.9
12986,101018081000000,1,0,110,15110.88
12987,600130621000000,2,6,21,8314.72
12988,600130571000000,2,1,10,10514.22
12989,600130561000000,2,1,21,21871.14
12990,600130551000000,2,17,80,1517.91
12991,600130601000000,2,16,40,39445.46
12992,600136071000100,2,18,50,34275.4
12993,600136201000200,2,17,50,20525.18
12994,600136201000100,2,5,10,16451.25
12995,600136051000000,2,5,10,32729.39
12996,101000411000000,1,1,10,2489.27
12997,101006021000000,1,1,21,38934.97
12998,200010901000100,1,18,160,14948.44
12999,200020691000600,1,8,10,22296.0
13000,200010901000200,1,6,21,8911.48
13001,200010901000300,1,18,130,29381.74
13002,200010201000000,1,15,21,20391.13
13003,1801570071000000,3,10,10,26111.26
13004,101000321000000,1,18,130,2912.57
13005,101000311000000,1,1,21,6728.59
13006,101036141000000,1,17,50,19112.17
13007,101000141000200,1,17,50,35801.39
13008,101000041000300,1,17,50,11940.53
13009,101006011000400,1,17,50,13782.39
13010,101006011000100,1,1,10,7132.1
13011,101000141000300,1,1,21,8595.83
13012,101000131000000,1,1,21,12426.44
13013,101036021000200,1,17,50,6596.19
13014,101000111000000,1,15,21,14467.8
13015,101000041000200,1,18,50,11390.46
13016,101000041000100,1,1,21,15918.9
13017,101000121000000,1,16,40,18114.91
13018,101000141000100,1,1,21,10893.66
13019,101000051000000,1,1,21,26668.07
13020,101000101000000,1,3,21,13471.42
13021,101000141000400,1,1,21,11033.21
13022,200010751000000,1,1,10,7366.69
13023,200016251000100,1,4,10,4115.93
13024,200016251000200,1,17,50,6064.95
13025,200016251000300,1,17,50,9840.26
13026,1601410121001100,9,18,100,53762.33
13027,200010941000100,1,16,21,22281.14
13028,700200541000000,4,18,130,8648.74
13029,401060341000000,3,1,10,13855.19
13030,401060181000100,3,15,60,25245.24
13031,401060381000100,3,17,50,20761.34
13032,401060431000000,3,1,10,27224.38
13033,401060351000000,3,1,10,20300.19
13034,600136321000000,2,17,80,425.06
13035,101030181000000,1,14,30,14119.88
13036,101036101000200,1,17,50,8550.09
13037,101030111000000,1,14,30,12817.45
13038,101030631000000,1,6,10,8309.17
13039,101030101000000,1,17,50,9902.93
13040,101030761000000,1,14,30,8407.97
13041,1801530671000200,3,17,50,8548.65
13042,1801530401000000,3,4,10,4155.14
13043,1801530411000000,3,4,10,16521.67
13044,1801530671000100,3,2,10,25595.31
13045,1801530671000400,3,0,110,9623.59
13046,1801530671000300,3,17,50,7853.68
13047,1801530621000000,3,3,10,21330.64
13048,1801530461000000,3,2,10,5681.08
13049,1801530441000100,3,15,21,23299.67
13050,1801530431000000,3,15,21,31242.99
13051,1801530351000200,3,17,50,11829.06
13052,1701520351000000,11,17,80,17602.12
13053,1801530351000100,3,4,10,7342.61
13054,1801530481000000,3,2,10,47592.25
13055,101030471000000,1,14,30,14004.04
13056,1501230821000200,9,17,50,20229.71
13057,1801530421000000,3,15,21,23174.01
13058,1801530441000200,3,1,10,10709.03
13059,1601321051000000,9,10,10,12273.05
13060,2101860331000000,10,10,10,4135.19
13061,1501260231000100,9,18,172,13133.6
13062,1501258011000000,9,0,110,24539.25
13063,1601321321000000,9,11,10,24554.44
13064,1501250101000000,9,18,160,97704.74
13065,1501260231000200,9,18,160,78121.29
13066,1501259041000000,9,17,80,23763.01
13067,1601321041000300,9,18,100,8663.87
13068,1601321041000600,9,18,173,5971.64
13069,1601321071000100,9,10,70,20839.49
13070,800380191003300,5,18,150,29187.26
13071,1601321041000500,9,18,172,129400.29
13072,1601330041000000,9,10,10,10393.58
13073,1601321081000200,9,8,21,50731.0
13074,1601330511000000,9,12,10,33478.47
13075,1601321231000000,9,11,10,8571.85
13076,1601321351000000,9,11,10,16619.9
13077,1601321361000100,9,11,10,17085.42
13078,1601321341000000,9,11,10,24613.96
13079,1501220311000000,9,10,10,11496.23
13080,1501230241000000,9,18,160,90948.61
13081,1601410101000500,9,18,100,189012.18
13082,1501226011000100,9,10,10,30749.25
13083,1501220321000000,9,18,130,341.37
13084,1501220331000000,9,10,10,11766.76
13085,1501220291000000,9,10,10,23795.31
13086,1501220301000000,9,10,10,41329.32
13087,1501226011000200,9,17,50,24322.82
13088,1501220281000000,9,10,10,27516.49
13089,1501220271000000,9,10,10,45418.38
13090,1601430661000000,9,15,40,2604.66
13091,1501220251000100,9,10,10,13211.95
13092,2000950121000000,12,10,10,18288.17
13093,1501220261000000,9,5,10,42914.54
13094,1501220251000200,9,15,40,26464.5
13095,1501230251000000,9,5,10,42644.99
13096,1501230261000000,9,5,10,22232.36
13097,1501220201000000,9,2,10,20921.75
13098,1501220171000000,9,4,10,21683.84
13099,1601430651000000,9,18,150,55080.02
13100,1501230481000000,9,18,140,2039.07
13101,1601430561000500,9,17,50,7905.98
13102,1601430601000000,9,6,10,35254.14
13103,1601430641000200,9,17,50,11235.64
13104,1601430621000200,9,10,10,13680.28
13105,1501230531000000,9,4,10,6074.98
13106,1601430611000100,9,2,10,35724.09
13107,1601430611000200,9,5,10,34921.82
13108,1601430621000100,9,17,50,9519.39
13109,1601430621000300,9,5,10,7214.38
13110,1601430561000400,9,2,10,7749.47
13111,1501236051000300,9,14,30,23506.56
13112,1501230551000000,9,4,10,13880.92
13113,1801576451000000,3,18,130,3074.3
13114,1501230561000000,9,2,10,13714.01
13115,1501230421000000,9,2,10,21356.9
13116,1501230541000000,9,4,10,6825.85
13117,1501256281000300,9,17,50,6793.48
13118,1501230491000000,9,8,10,5708.44
13119,1501236081000300,9,17,50,26969.5
13120,1501256251000000,9,15,40,16276.96
13121,1501230511000000,9,4,10,4511.12
13122,1901676161000200,3,10,10,14616.8
13123,1501230501000000,9,17,80,1259.03
13124,2000860471000000,12,3,10,13287.34
13125,1501236081000100,9,2,10,7016.29
13126,1501230771000000,9,15,21,18785.04
13127,1501230781000100,9,4,21,10182.9
13128,1501230521000000,9,6,10,6637.12
13129,1501230131000000,9,3,10,16758.01
13130,1501236051000200,9,17,50,24089.13
13131,1601316021000000,9,6,10,14574.09
13132,1501239021000000,9,17,80,15792.02
13133,1501230081000100,9,10,10,50673.47
13134,1501239041000000,9,17,80,17711.11
13135,1601319031000000,9,17,80,17602.51
13136,1501230061000000,9,10,10,31195.07
13137,800270011000500,5,18,121,7966.87
13138,1501230621000000,9,18,50,43879.42
13139,1501230071000000,9,10,10,46298.59
13140,1901670191000100,3,18,130,11115.81
13141,1501230631000200,9,18,160,26959.76
13142,1601310181000000,9,17,80,3565.55
13143,1601310281000000,9,18,160,22996.18
13144,1601316031000000,9,6,10,10568.26
13145,1601310241000000,9,17,50,8361.43
13146,1601310211000200,9,5,10,6410.44
13147,1601310211000300,9,17,50,12332.95
13148,1601321371000000,9,10,70,10153.43
13149,1901670251000100,3,17,50,20078.57
13150,2000910211000000,12,10,10,24634.42
13151,2000860561000000,12,8,10,16668.98
13152,1901676331000300,3,10,10,17663.44
13153,1601319021000000,9,17,80,32707.88
13154,1601310271000400,9,15,21,32976.22
13155,1601310271000900,9,18,160,50859.36
13156,1901676331000400,3,10,10,19052.15
13157,1901676331000100,3,10,10,12193.86
13158,1901670291000000,3,10,10,25858.7
13159,1901670261000000,3,10,10,14182.88
13160,1901670251000600,3,13,21,16297.18
13161,1901670171000000,3,10,10,8124.13
13162,1901670161000000,3,10,10,11854.59
13163,1901670191000200,3,10,10,38662.86
13164,1601416011003000,9,18,100,8247.55
13165,1901670251000500,3,18,50,16233.62
13166,1901670251000400,3,17,50,7618.27
13167,1901670251000300,3,15,40,16474.14
13168,1601410121000300,9,18,100,62472.41
13169,2000916231000700,12,10,70,9695.67
13170,1601410121000900,9,18,100,34145.15
13171,1601410121000500,9,18,100,27493.02
13172,2000916451000200,12,10,10,10573.21
13173,1601410121000600,9,18,100,39847.68
13174,1601410121001000,9,18,100,65079.37
13175,800270011005800,5,18,121,15107.79
13176,1601410121001200,9,18,100,61118.98
13177,1601410121000700,9,18,100,48977.73
13178,2000896801001700,12,18,100,43697.91
13179,1601410121000800,9,18,100,26662.1
13180,1601416011002900,9,18,100,24423.82
13181,2000960841000000,12,4,10,38300.32
13182,1601320351000300,9,18,50,15447.57
13183,1601320351000600,9,18,50,32712.6
13184,1601320351000400,9,15,40,10856.14
13185,2000876641000000,12,5,10,13932.7
13186,2000866051000000,12,18,160,52692.15
13187,2000876651000300,12,18,173,14082.96
13188,2000916381000400,12,10,10,7777.84
13189,2000916381000100,12,18,130,19355.72
13190,2000916381000200,12,18,50,12247.36
13191,2000916231000600,12,17,50,9289.64
13192,2000916231000400,12,10,70,20025.09
13193,101010091000000,1,3,10,7103.92
13194,2000916231000500,12,10,70,23150.57
13195,2000960671000000,12,3,10,25722.62
13196,800280371000300,5,17,50,21922.92
13197,1601330081000000,9,10,10,22654.67
13198,1901600501000000,3,3,10,27194.59
13199,800270011000600,5,18,121,30681.98
13200,800270011005900,5,18,100,109605.6
13201,2000960691000000,12,18,50,13549.14
13202,2000960751000000,12,4,10,10935.21
13203,2000960821000000,12,3,10,24775.91
13204,2000960711000000,12,17,50,13505.05
13205,2000960831000100,12,17,50,16560.04
13206,2000970871000100,12,15,40,92800.02
13207,800270011000800,5,18,121,95833.37
13208,800270011000700,5,18,121,45938.67
13209,800270011000200,5,10,70,23203.43
13210,800270011006000,5,18,100,94594.3
13211,2000960831000200,12,2,10,7279.59
13212,2000960811000000,12,2,10,28281.61
13213,2000960801000000,12,2,10,27220.33
13214,2000960611000200,12,18,160,80100.04
13215,1400831571000000,8,10,10,13598.52
13216,1400836131000400,8,5,10,70926.35
13217,1400836091000100,8,5,10,14575.27
13218,1400836331000000,8,10,10,9537.25
13219,1400832171000000,8,10,10,24183.62
13220,1400836321000000,8,10,10,9352.48
13221,700256211000100,4,18,130,15986.48
13222,1601440791000000,9,10,10,26649.5
13223,1000516161000100,6,17,50,32685.1
13224,1000516161002600,6,18,100,14065.95
13225,1000516011003400,6,18,100,16699.28
13226,1000516011000400,6,18,100,34858.33
13227,1000516161002700,6,18,100,23204.36
13228,1601350281000000,9,10,10,18882.5
13229,1601350011000100,9,18,100,143612.69
13230,2000896661002800,12,18,100,80661.87
13231,1601350311000000,9,18,50,26392.26
13232,1601346011001900,9,18,100,207965.63
13233,1601350011000400,9,18,100,82170.09
13234,800380021002700,5,18,121,27367.5
13235,1601346011001700,9,18,100,148909.21
13236,1601350251000000,9,10,10,36481.25
13237,1601350271000000,9,10,10,23778.96
13238,1601350011000500,9,18,100,39649.61
13239,1601350031001100,9,18,100,24057.48
13240,1601346011001800,9,18,100,63449.07
13241,1601350031001000,9,18,100,54394.75
13242,1601400221001200,9,18,100,198796.35
13243,1601350031000700,9,18,100,195608.04
13244,1601350031000800,9,18,100,28741.46
13245,1601350031000300,9,18,100,233063.33
13246,1601350031000400,9,18,100,49500.72
13247,1501230331000000,9,10,10,12131.44
13248,1501230351000000,9,10,10,20817.03
13249,2301890721000000,10,10,10,21251.32
13250,1501230341000000,9,10,10,3257.01
13251,300091561000000,1,4,10,22566.67
13252,1601320091000000,9,17,80,72.23
13253,1601440811000300,9,10,10,8718.0
13254,1601440801000100,9,12,10,33328.29
13255,501165031000000,2,17,80,2994.43
13256,800380021002400,5,18,121,23416.74
13257,1601440801000200,9,4,10,10972.58
13258,501165051000000,2,17,80,3444.77
13259,501165041000000,2,17,80,3594.06
13260,1601380091000000,9,10,10,2267.99
13261,2101880831000000,10,10,10,27234.91
13262,1601388061000000,9,0,110,825.45
13263,1601380101000000,9,10,10,10718.3
13264,1601380121000000,9,10,10,12467.82
13265,501160061000300,2,3,10,8634.69
13266,501160061000400,2,1,10,8861.15
13267,100980011000300,1,8,10,5603.76
13268,501160071000100,2,15,40,6153.75
13269,1601300291000200,9,18,160,14624.67
13270,1601350731000000,9,0,110,409.02
13271,1601400221000500,9,18,100,118809.31
13272,1601308041000000,9,0,110,54204.12
13273,1601320011000200,9,15,40,8956.26
13274,1601300291000100,9,18,160,68840.28
13275,1601308101000000,9,0,110,23400.4
13276,800380191003600,5,18,150,6004.69
13277,1601320151000200,9,2,10,9986.97
13278,2000940011000600,12,18,130,14928.59
13279,1601320011000100,9,17,50,9342.24
13280,501160091000000,2,1,10,13235.93
13281,501160071000200,2,17,50,11131.93
13282,501160031000000,2,17,50,11888.28
13283,501160041000000,2,3,10,12312.16
13284,501160051000000,2,18,130,8227.92
13285,1400836441000000,8,10,10,37520.01
13286,1400832371000000,8,10,10,26559.57
13287,1400836451000000,8,10,10,32799.75
13288,401080261000000,3,18,130,1981.41
13289,1400832001000000,8,10,10,26717.11
13290,1400836981000400,8,15,21,17586.63
13291,1400836991000000,8,10,10,4114.02
13292,300095171000000,1,17,80,1348.8
13293,300091571000000,1,4,10,20804.51
13294,300095141000000,1,18,130,2072.82
13295,300095151000000,1,17,80,1861.07
13296,401086081000000,3,4,10,14849.28
13297,101010041000000,1,1,10,673.8
13298,401080271000000,3,5,10,32237.16
13299,401080231000300,3,6,10,8810.31
13300,100990081000000,1,1,10,27008.06
13301,100986061000300,1,6,21,8614.08
13302,100986061000500,1,1,10,4600.87
13303,101000071000000,1,14,30,39931.81
13304,100986051000300,1,8,10,6999.53
13305,101010051000000,1,17,50,15849.95
13306,2000930521000000,12,10,10,9362.25
13307,101010151000000,1,14,30,22003.95
13308,101010061000000,1,1,10,3508.1
13309,101030691000200,1,8,10,5801.49
13310,101030691000100,1,14,30,2737.03
13311,2000850851000000,12,4,10,5970.79
13312,2000856191000200,12,0,110,5446.92
13313,800380021002800,5,18,121,26732.98
13314,501165061000000,2,17,80,2997.99
13315,501155041000000,2,17,80,695.06
13316,501155051000000,2,17,80,904.94
13317,501165071000000,2,17,80,1438.27
13318,501155091000000,2,17,80,1383.11
13319,300082211000000,1,17,50,5326.07
13320,300082121000000,1,1,21,27236.84
13321,300082201000000,1,15,40,78009.38
13322,101020281000000,1,17,50,10255.07
13323,101026071000000,1,17,50,4066.96
13324,200018781000000,1,0,110,11472.99
13325,101010261000000,1,18,130,14270.4
13326,200046071000000,1,18,130,36948.32
13327,101000171000000,1,1,21,7554.08
13328,101000151000000,1,1,21,29661.27
13329,100986051000100,1,8,10,12584.68
13330,101006011000200,1,1,21,25682.61
13331,100990091000200,1,8,10,13725.79
13332,101006011000300,1,18,150,5271.79
13333,300091441000000,1,1,10,23090.92
13334,101000181000000,1,6,21,7377.66
13335,101000191000000,1,18,140,3397.22
13336,1601400221000400,9,18,100,118292.02
13337,200046081000200,1,17,50,21497.85
13338,1200646251000200,6,0,110,5761.41
13339,700200721000000,4,8,10,42959.63
13340,100980011000200,1,17,80,13430.94
13341,2000950271000000,12,11,10,19842.03
13342,700207151000200,4,0,110,5508.04
13343,300066351000900,1,15,21,31768.19
13344,300060681000400,1,1,10,7458.83
13345,300060861000300,1,18,130,15455.25
13346,300060861000200,1,18,130,13748.45
13347,300060861000100,1,1,10,42942.68
13348,2000860371000000,12,2,10,24897.94
13349,300086241000000,1,18,130,9754.48
13350,1901676161000100,3,8,10,14233.34
13351,100980011000100,1,5,10,4623.97
13352,800380191003500,5,18,150,32554.28
13353,300096431000000,1,17,50,18472.71
13354,300091391000000,1,1,10,14381.33
13355,1601400221002200,9,18,173,123969.67
13356,2000866401000000,12,6,10,33248.95
13357,2000860451000000,12,3,10,6253.59
13358,2000866381000400,12,17,50,21490.24
13359,2000866381000300,12,6,10,19037.72
13360,2000860361000000,12,3,21,22208.24
13361,2000860461000000,12,2,10,13255.76
13362,1300741021000200,7,18,160,7586.55
13363,1901650421000000,3,2,10,17919.64
13364,1901650521000000,3,11,10,30812.77
13365,1901650571000000,3,2,10,13047.7
13366,1901650511000000,3,2,10,13451.93
13367,1901650501000000,3,2,10,11356.09
13368,1901650331000000,3,10,10,14580.62
13369,100990101000000,1,1,10,8656.86
13370,1901650321000000,3,17,50,7838.46
13371,1901650281000000,3,4,10,25453.2
13372,1601320881000100,9,10,10,13474.33
13373,100990191000000,1,1,10,13055.16
13374,100990201000000,1,18,140,2087.01
13375,100990151000100,1,1,21,29481.18
13376,300060841000200,1,17,50,24717.23
13377,100990071000000,1,1,10,15121.8
13378,100990091000100,1,18,130,16055.75
13379,700241731000000,4,3,10,11285.72
13380,300102721000100,1,5,10,29076.54
13381,700195021000000,4,18,130,6895.06
13382,700200291000000,4,4,10,6283.46
13383,700200281000000,4,17,50,3244.43
13384,700200301000000,4,4,10,6199.33
13385,700200361000000,4,4,10,14153.75
13386,700200411000000,4,1,10,9503.08
13387,700200391000000,4,1,10,13416.92
13388,700200421000000,4,1,10,16859.3
13389,700200401000000,4,1,10,8382.85
13390,700200431000000,4,1,10,15212.59
13391,2000891971000700,12,18,100,8285.0
13392,2000896661001900,12,18,100,177668.79
13393,2000896661002200,12,18,100,160583.2
13394,700221491000000,4,18,130,3443.74
13395,700241721000000,4,1,21,11703.62
13396,2000896631001300,12,17,50,8775.94
13397,300116181000000,1,4,10,4564.93
13398,2000896661002400,12,18,100,140656.42
13399,2000896661002000,12,18,100,16278.17
13400,2000855111000000,12,17,80,2443.26
13401,2000891971001700,12,18,100,22664.84
13402,1801576061000000,3,8,10,23867.2
13403,2000896661002300,12,18,100,27158.66
13404,2000896661002100,12,18,100,90004.98
13405,300116511000000,1,4,10,17313.13
13406,1601370131004500,9,18,100,47968.18
13407,1601370131003400,9,18,100,215957.27
13408,2000856701000600,12,2,10,7473.47
13409,1601370131003600,9,18,100,18304.86
13410,1601370131002200,9,18,100,41297.45
13411,1801571601000000,3,10,10,24386.64
13412,1601370131003500,9,18,100,111682.31
13413,300115111000000,1,17,80,1566.38
13414,1901700411000100,3,18,100,21298.83
13415,1801576161000000,3,10,10,11221.67
13416,2000961411000000,12,10,10,6362.33
13417,2000856711000700,12,3,10,16613.87
13418,2000856701000500,12,17,50,14108.67
13419,2000851621000000,12,16,40,19714.22
13420,1801576031000200,3,10,10,4995.82
13421,1801571401000100,3,13,10,110490.47
13422,1801576021000100,3,10,10,2595.86
13423,1801571561000000,3,10,10,24676.51
13424,1801576071000400,3,8,10,14405.22
13425,1801576071000200,3,18,130,21924.19
13426,1801576051000100,3,17,80,4327.88
13427,1801576071000300,3,8,10,12914.71
13428,2301890981000000,10,10,10,17284.51
13429,401110181000000,3,1,10,26908.33
13430,1801576071000500,3,10,10,18162.53
13431,401115041000000,3,17,80,737.0
13432,1801571581000000,3,10,10,49958.72
13433,1801576441000200,3,18,172,1981.44
13434,1801576151000000,3,10,10,12117.07
13435,2000921891000000,12,10,10,25152.35
13436,1801576441000100,3,8,10,10446.28
13437,2000946041000300,12,10,10,34373.27
13438,2000920941000000,12,10,10,35598.16
13439,401110191000000,3,1,10,12223.85
13440,2000966301000600,12,18,160,9118.25
13441,2000946021000000,12,6,10,105078.95
13442,2000946031000200,12,17,50,25089.26
13443,2000866581000000,12,18,160,52040.74
13444,2000946031000300,12,6,10,64243.47
13445,401110171000000,3,1,21,30457.78
13446,2000921881000000,12,10,10,19385.61
13447,2000921681000000,12,15,21,15191.84
13448,1801590421000000,3,18,160,3936.93
13449,2000920931000000,12,10,10,38924.41
13450,2000920851000000,12,10,21,16124.67
13451,2000860581000000,12,2,10,11805.6
13452,2000860591000000,12,2,10,12226.52
13453,2000866061000000,12,17,80,3944.68
13454,2000866751000200,12,18,160,11623.93
13455,2000865041000000,12,15,60,3538.42
13456,2000860571000000,12,2,10,13410.31
13457,2000866021000000,12,15,40,3212.29
13458,1901676311000500,3,10,10,7941.28
13459,1901676311000600,3,10,10,20200.18
13460,1901676311000400,3,18,173,36468.67
13461,1901706031000000,3,18,173,11998.27
13462,1901676311000300,3,15,40,69690.27
13463,1901676311001100,3,10,70,4876.15
13464,1801590541000000,3,18,160,5116.98
13465,1801590551000000,3,18,160,6431.16
13466,1801590521000000,3,18,160,5437.11
13467,1801590561000000,3,18,160,4414.97
13468,1801560381000000,3,10,10,20140.34
13469,1801580061000100,3,18,122,394956.05
13470,1801560101000100,3,18,122,286980.42
13471,1901700411001000,3,18,172,13418.44
13472,1801590571000100,3,18,130,12364.71
13473,1801590571000200,3,18,160,27579.82
13474,1400836551000000,8,10,10,4418.15
13475,1801590641000100,3,18,130,11982.63
13476,401115051000000,3,17,80,689.79
13477,1901696051000000,3,18,121,19369.3
13478,1801590641000200,3,18,160,10616.03
13479,1801590621000000,3,18,160,5787.09
13480,100996041000100,1,1,10,14553.39
13481,300105021000000,1,17,80,2372.36
13482,1901690061000600,3,18,173,157568.37
13483,1901690061000700,3,18,173,11269.41
13484,2000920171000400,12,18,100,11965.21
13485,1901690061000300,3,18,122,1663926.41
13486,1901690061000200,3,15,40,141117.64
13487,1901700411000800,3,18,100,266154.81
13488,1901700411000900,3,18,172,9345.01
13489,1901700411000400,3,18,122,157289.0
13490,1901690061000500,3,18,122,86092.88
13491,101000031000000,1,1,10,11745.25
13492,200041781000000,1,18,130,10433.62
13493,200041571000200,1,0,110,1329.85
13494,300095031000000,1,17,80,4065.57
13495,300095201000000,1,17,80,4936.32
13496,401110211000000,3,1,10,16907.75
13497,300105011000000,1,17,80,4043.04
13498,1801550411000000,3,18,160,29463.03
13499,1801560011000100,3,10,70,30404.71
13500,1801560371000000,3,10,10,19013.04
13501,200046111000200,1,0,110,10766.47
13502,200046101000300,1,0,110,2341.59
13503,200041771000000,1,18,140,9303.22
13504,1801580071000000,3,18,50,101003.39
13505,1801569011000000,3,17,80,28192.63
13506,1801560021000000,3,18,160,16537.21
13507,1801580081000200,3,18,130,18168.94
13508,1801580081000400,3,18,122,130552.06
13509,1801559031000000,3,18,173,26689.19
13510,1801560011000200,3,10,70,48512.36
13511,1901716011000000,3,18,172,54.68
13512,1801569091000000,3,17,80,39228.88
13513,1801560031000400,3,10,70,106824.41
13514,2000892151000700,12,18,100,10639.09
13515,1801550421000100,3,10,70,55966.2
13516,1801560041000200,3,10,70,27443.09
13517,1801580051000400,3,18,121,36117.34
13518,1801580051000100,3,18,173,50554.47
13519,1801560411000000,3,10,10,20971.93
13520,1901710321000000,3,18,160,141208.03
13521,1801576461000000,3,18,100,1061.81
13522,1801571131000000,3,10,10,5160.93
13523,700221371000000,4,1,10,8579.24
13524,700221381000000,4,1,10,15292.43
13525,700221351000000,4,1,10,8719.57
13526,700221361000000,4,3,10,13851.93
13527,700221531000000,4,1,10,4227.53
13528,2000960061000300,12,8,10,51711.52
13529,2000960071000000,12,10,10,12542.36
13530,2301910191000000,10,10,10,5224.2
13531,2000896261000200,12,18,130,39690.46
13532,2000890561000000,12,10,10,5576.03
13533,1901640011000700,3,17,80,22088.76
13534,1901646041000200,3,17,80,6564.43
13535,2201730301000000,11,10,10,38444.71
13536,2000966301000300,12,17,50,18362.66
13537,401090341000000,3,3,10,18554.17
13538,1901646041000100,3,18,173,13916.07
13539,2000966301000700,12,18,130,15269.05
13540,1801590271000000,3,10,10,19290.23
13541,2000920161000400,12,18,100,10058.84
13542,2000966431000200,12,15,40,25985.13
13543,2000966301000400,12,17,50,9684.55
13544,2000966441000400,12,10,70,11955.99
13545,2000920161000500,12,18,100,20935.64
13546,1901640011000100,3,18,100,59374.17
13547,2000946081000100,12,10,10,23256.69
13548,2000920171000100,12,17,50,26258.64
13549,2000931851000100,12,11,10,58256.38
13550,2000920171000200,12,18,100,111699.42
13551,2000931841000200,12,11,10,53668.56
13552,2000926081000100,12,18,100,40144.62
13553,2000956031000300,12,18,130,28370.31
13554,2000946081000500,12,18,130,12194.11
13555,2000956041000000,12,10,10,46834.98
13556,2000950111000000,12,10,10,13136.74
13557,2000946081000300,12,0,110,1241.23
13558,1901676121000000,3,8,10,25989.88
13559,2000931851000200,12,18,130,24457.65
13560,2000931841000300,12,0,110,10443.67
13561,2000920161000200,12,18,100,31843.69
13562,2000920171000300,12,18,100,41632.24
13563,2000920161000700,12,18,100,162238.27
13564,2000926081000300,12,18,100,14513.91
13565,2000892151000600,12,18,100,43325.26
13566,2000926081000500,12,18,100,94808.93
13567,2000926091000400,12,18,100,33336.85
13568,2000926091000200,12,18,100,27416.85
13569,2000931851000400,12,0,110,56853.08
13570,2000940351000000,12,10,10,15886.58
13571,2000940341000000,12,10,10,21427.64
13572,1901690021000600,3,18,160,36980.09
13573,2000926091000300,12,18,100,187168.15
13574,2000855071000000,12,17,80,1037.4
13575,1801571431000000,3,10,10,26841.43
